"Repeat","Fold","Observation","Observed","Dataset","Target"
1,1,607,0.65516,"parkinsons","DFA"
1,1,608,0.6662,"parkinsons","DFA"
1,1,609,0.6361,"parkinsons","DFA"
1,1,610,0.61935,"parkinsons","DFA"
1,1,611,0.62911,"parkinsons","DFA"
1,1,612,0.64602,"parkinsons","DFA"
1,1,613,0.76187,"parkinsons","DFA"
1,1,614,0.63975,"parkinsons","DFA"
1,1,615,0.6576,"parkinsons","DFA"
1,1,616,0.66893,"parkinsons","DFA"
1,1,617,0.6392,"parkinsons","DFA"
1,1,618,0.60815,"parkinsons","DFA"
1,1,619,0.63479,"parkinsons","DFA"
1,1,620,0.62226,"parkinsons","DFA"
1,1,621,0.5966,"parkinsons","DFA"
1,1,622,0.60485,"parkinsons","DFA"
1,1,623,0.63549,"parkinsons","DFA"
1,1,624,0.67701,"parkinsons","DFA"
1,1,625,0.62116,"parkinsons","DFA"
1,1,626,0.65209,"parkinsons","DFA"
1,1,627,0.66574,"parkinsons","DFA"
1,1,628,0.64473,"parkinsons","DFA"
1,1,629,0.64504,"parkinsons","DFA"
1,1,630,0.63049,"parkinsons","DFA"
1,1,631,0.66462,"parkinsons","DFA"
1,1,632,0.63478,"parkinsons","DFA"
1,1,633,0.60845,"parkinsons","DFA"
1,1,634,0.61154,"parkinsons","DFA"
1,1,635,0.59432,"parkinsons","DFA"
1,1,636,0.6121,"parkinsons","DFA"
1,1,637,0.62222,"parkinsons","DFA"
1,1,638,0.62542,"parkinsons","DFA"
1,1,639,0.66356,"parkinsons","DFA"
1,1,640,0.63644,"parkinsons","DFA"
1,1,641,0.62355,"parkinsons","DFA"
1,1,642,0.57127,"parkinsons","DFA"
1,1,643,0.60897,"parkinsons","DFA"
1,1,644,0.5934,"parkinsons","DFA"
1,1,645,0.57724,"parkinsons","DFA"
1,1,646,0.589,"parkinsons","DFA"
1,1,647,0.59998,"parkinsons","DFA"
1,1,648,0.65773,"parkinsons","DFA"
1,1,649,0.61087,"parkinsons","DFA"
1,1,650,0.64142,"parkinsons","DFA"
1,1,651,0.61676,"parkinsons","DFA"
1,1,652,0.6255,"parkinsons","DFA"
1,1,653,0.64231,"parkinsons","DFA"
1,1,654,0.60686,"parkinsons","DFA"
1,1,655,0.65168,"parkinsons","DFA"
1,1,656,0.62977,"parkinsons","DFA"
1,1,657,0.60301,"parkinsons","DFA"
1,1,658,0.60573,"parkinsons","DFA"
1,1,659,0.59419,"parkinsons","DFA"
1,1,660,0.59293,"parkinsons","DFA"
1,1,661,0.58938,"parkinsons","DFA"
1,1,662,0.60726,"parkinsons","DFA"
1,1,663,0.6267,"parkinsons","DFA"
1,1,664,0.6196,"parkinsons","DFA"
1,1,665,0.66396,"parkinsons","DFA"
1,1,666,0.6569,"parkinsons","DFA"
1,1,667,0.57039,"parkinsons","DFA"
1,1,668,0.6509,"parkinsons","DFA"
1,1,669,0.63913,"parkinsons","DFA"
1,1,670,0.72324,"parkinsons","DFA"
1,1,671,0.63801,"parkinsons","DFA"
1,1,672,0.73747,"parkinsons","DFA"
1,1,673,0.68036,"parkinsons","DFA"
1,1,674,0.70538,"parkinsons","DFA"
1,1,675,0.644,"parkinsons","DFA"
1,1,676,0.64056,"parkinsons","DFA"
1,1,677,0.64771,"parkinsons","DFA"
1,1,678,0.69078,"parkinsons","DFA"
1,1,679,0.68937,"parkinsons","DFA"
1,1,680,0.70231,"parkinsons","DFA"
1,1,681,0.66627,"parkinsons","DFA"
1,1,682,0.73704,"parkinsons","DFA"
1,1,683,0.64211,"parkinsons","DFA"
1,1,684,0.63152,"parkinsons","DFA"
1,1,685,0.65008,"parkinsons","DFA"
1,1,686,0.69473,"parkinsons","DFA"
1,1,687,0.63913,"parkinsons","DFA"
1,1,688,0.67006,"parkinsons","DFA"
1,1,689,0.61898,"parkinsons","DFA"
1,1,690,0.60139,"parkinsons","DFA"
1,1,691,0.54936,"parkinsons","DFA"
1,1,692,0.62809,"parkinsons","DFA"
1,1,693,0.60305,"parkinsons","DFA"
1,1,694,0.63387,"parkinsons","DFA"
1,1,695,0.59776,"parkinsons","DFA"
1,1,696,0.64886,"parkinsons","DFA"
1,1,697,0.59831,"parkinsons","DFA"
1,1,698,0.6851,"parkinsons","DFA"
1,1,699,0.65426,"parkinsons","DFA"
1,1,700,0.64416,"parkinsons","DFA"
1,1,701,0.63409,"parkinsons","DFA"
1,1,702,0.63494,"parkinsons","DFA"
1,1,703,0.63071,"parkinsons","DFA"
1,1,704,0.63547,"parkinsons","DFA"
1,1,705,0.64157,"parkinsons","DFA"
1,1,706,0.624,"parkinsons","DFA"
1,1,707,0.64053,"parkinsons","DFA"
1,1,708,0.64576,"parkinsons","DFA"
1,1,709,0.62395,"parkinsons","DFA"
1,1,710,0.63314,"parkinsons","DFA"
1,1,711,0.64583,"parkinsons","DFA"
1,1,712,0.6762,"parkinsons","DFA"
1,1,713,0.65054,"parkinsons","DFA"
1,1,714,0.60879,"parkinsons","DFA"
1,1,715,0.6052,"parkinsons","DFA"
1,1,716,0.5391,"parkinsons","DFA"
1,1,717,0.60418,"parkinsons","DFA"
1,1,718,0.60435,"parkinsons","DFA"
1,1,719,0.61213,"parkinsons","DFA"
1,1,720,0.5863,"parkinsons","DFA"
1,1,721,0.62515,"parkinsons","DFA"
1,1,722,0.61561,"parkinsons","DFA"
1,1,723,0.66521,"parkinsons","DFA"
1,1,724,0.64837,"parkinsons","DFA"
1,1,725,0.66858,"parkinsons","DFA"
1,1,726,0.62292,"parkinsons","DFA"
1,1,727,0.62922,"parkinsons","DFA"
1,1,728,0.62158,"parkinsons","DFA"
1,1,729,0.63291,"parkinsons","DFA"
1,1,730,0.64313,"parkinsons","DFA"
1,1,731,0.62377,"parkinsons","DFA"
1,1,732,0.63332,"parkinsons","DFA"
1,1,733,0.63784,"parkinsons","DFA"
1,1,734,0.67891,"parkinsons","DFA"
1,1,735,0.63535,"parkinsons","DFA"
1,1,736,0.65133,"parkinsons","DFA"
1,1,737,0.6433,"parkinsons","DFA"
1,1,738,0.63393,"parkinsons","DFA"
1,1,739,0.57765,"parkinsons","DFA"
1,1,740,0.65297,"parkinsons","DFA"
1,1,741,0.62571,"parkinsons","DFA"
1,1,742,0.65246,"parkinsons","DFA"
1,1,743,0.60761,"parkinsons","DFA"
1,1,744,0.66104,"parkinsons","DFA"
1,1,745,0.6418,"parkinsons","DFA"
1,1,746,0.68277,"parkinsons","DFA"
1,1,747,0.70115,"parkinsons","DFA"
1,1,748,0.67349,"parkinsons","DFA"
1,1,749,0.62403,"parkinsons","DFA"
1,1,750,0.68212,"parkinsons","DFA"
1,1,751,0.7012,"parkinsons","DFA"
1,1,752,0.67619,"parkinsons","DFA"
1,1,753,0.63932,"parkinsons","DFA"
1,1,754,0.65852,"parkinsons","DFA"
1,1,755,0.65189,"parkinsons","DFA"
1,1,756,0.68188,"parkinsons","DFA"
1,1,757,0.67865,"parkinsons","DFA"
1,1,758,0.66843,"parkinsons","DFA"
1,1,759,0.68765,"parkinsons","DFA"
1,1,760,0.60775,"parkinsons","DFA"
1,1,761,0.61455,"parkinsons","DFA"
1,1,762,0.55124,"parkinsons","DFA"
1,1,763,0.60779,"parkinsons","DFA"
1,1,764,0.60824,"parkinsons","DFA"
1,1,765,0.65917,"parkinsons","DFA"
1,1,766,0.60781,"parkinsons","DFA"
1,1,767,0.63342,"parkinsons","DFA"
1,1,768,0.62029,"parkinsons","DFA"
1,1,769,0.66613,"parkinsons","DFA"
1,1,770,0.66532,"parkinsons","DFA"
1,1,771,0.65773,"parkinsons","DFA"
1,1,772,0.6077,"parkinsons","DFA"
1,1,773,0.62011,"parkinsons","DFA"
1,1,774,0.64377,"parkinsons","DFA"
1,1,775,0.64557,"parkinsons","DFA"
1,1,776,0.66476,"parkinsons","DFA"
1,1,777,0.65305,"parkinsons","DFA"
1,1,778,0.6441,"parkinsons","DFA"
1,1,779,0.64113,"parkinsons","DFA"
1,1,780,0.65385,"parkinsons","DFA"
1,1,781,0.64376,"parkinsons","DFA"
1,1,782,0.69019,"parkinsons","DFA"
1,1,783,0.66778,"parkinsons","DFA"
1,1,784,0.65455,"parkinsons","DFA"
1,1,785,0.60815,"parkinsons","DFA"
1,1,786,0.59096,"parkinsons","DFA"
1,1,787,0.54542,"parkinsons","DFA"
1,1,788,0.61828,"parkinsons","DFA"
1,1,789,0.63871,"parkinsons","DFA"
1,1,790,0.60339,"parkinsons","DFA"
1,1,791,0.62477,"parkinsons","DFA"
1,1,792,0.59785,"parkinsons","DFA"
1,1,793,0.66788,"parkinsons","DFA"
1,1,794,0.67199,"parkinsons","DFA"
1,1,795,0.61323,"parkinsons","DFA"
1,1,796,0.61136,"parkinsons","DFA"
1,1,797,0.62971,"parkinsons","DFA"
1,1,798,0.65884,"parkinsons","DFA"
1,1,799,0.63502,"parkinsons","DFA"
1,1,800,0.65571,"parkinsons","DFA"
1,1,801,0.6821,"parkinsons","DFA"
1,1,802,0.65354,"parkinsons","DFA"
1,1,803,0.62822,"parkinsons","DFA"
1,1,804,0.65462,"parkinsons","DFA"
1,1,805,0.6752,"parkinsons","DFA"
1,1,806,0.67742,"parkinsons","DFA"
1,1,807,0.68253,"parkinsons","DFA"
1,1,808,0.6007,"parkinsons","DFA"
1,1,809,0.59795,"parkinsons","DFA"
1,1,810,0.61006,"parkinsons","DFA"
1,1,811,0.62623,"parkinsons","DFA"
1,1,812,0.57652,"parkinsons","DFA"
1,1,813,0.59461,"parkinsons","DFA"
1,1,814,0.59127,"parkinsons","DFA"
1,1,815,0.59694,"parkinsons","DFA"
1,1,816,0.56336,"parkinsons","DFA"
1,1,817,0.60732,"parkinsons","DFA"
1,1,818,0.61727,"parkinsons","DFA"
1,1,819,0.60309,"parkinsons","DFA"
1,1,820,0.5965,"parkinsons","DFA"
1,1,821,0.59508,"parkinsons","DFA"
1,1,822,0.58816,"parkinsons","DFA"
1,1,823,0.57507,"parkinsons","DFA"
1,1,824,0.64693,"parkinsons","DFA"
1,1,825,0.59188,"parkinsons","DFA"
1,1,826,0.64095,"parkinsons","DFA"
1,1,827,0.65748,"parkinsons","DFA"
1,1,828,0.60107,"parkinsons","DFA"
1,1,829,0.59623,"parkinsons","DFA"
1,1,830,0.65184,"parkinsons","DFA"
1,1,831,0.76253,"parkinsons","DFA"
1,1,832,0.66533,"parkinsons","DFA"
1,1,833,0.60169,"parkinsons","DFA"
1,1,834,0.59352,"parkinsons","DFA"
1,1,835,0.58528,"parkinsons","DFA"
1,1,836,0.57934,"parkinsons","DFA"
1,1,837,0.60092,"parkinsons","DFA"
1,1,838,0.5753,"parkinsons","DFA"
1,1,839,0.57971,"parkinsons","DFA"
1,1,840,0.57912,"parkinsons","DFA"
1,1,841,0.57965,"parkinsons","DFA"
1,1,842,0.56998,"parkinsons","DFA"
1,1,843,0.59728,"parkinsons","DFA"
1,1,844,0.59384,"parkinsons","DFA"
1,1,845,0.59093,"parkinsons","DFA"
1,1,846,0.58746,"parkinsons","DFA"
1,1,847,0.58193,"parkinsons","DFA"
1,1,848,0.57314,"parkinsons","DFA"
1,1,849,0.57766,"parkinsons","DFA"
1,1,850,0.61633,"parkinsons","DFA"
1,1,851,0.59093,"parkinsons","DFA"
1,1,852,0.64479,"parkinsons","DFA"
1,1,853,0.63834,"parkinsons","DFA"
1,1,854,0.60225,"parkinsons","DFA"
1,1,855,0.5907,"parkinsons","DFA"
1,1,856,0.61707,"parkinsons","DFA"
1,1,857,0.72461,"parkinsons","DFA"
1,1,858,0.65595,"parkinsons","DFA"
1,1,859,0.58614,"parkinsons","DFA"
1,1,860,0.59798,"parkinsons","DFA"
1,1,861,0.60164,"parkinsons","DFA"
1,1,862,0.58287,"parkinsons","DFA"
1,1,863,0.59693,"parkinsons","DFA"
1,1,864,0.5667,"parkinsons","DFA"
1,1,865,0.57934,"parkinsons","DFA"
1,1,866,0.58,"parkinsons","DFA"
1,1,867,0.56903,"parkinsons","DFA"
1,1,868,0.59662,"parkinsons","DFA"
1,1,869,0.59207,"parkinsons","DFA"
1,1,870,0.59024,"parkinsons","DFA"
1,1,871,0.59062,"parkinsons","DFA"
1,1,872,0.56333,"parkinsons","DFA"
1,1,873,0.58143,"parkinsons","DFA"
1,1,874,0.60852,"parkinsons","DFA"
1,1,875,0.58329,"parkinsons","DFA"
1,1,876,0.62142,"parkinsons","DFA"
1,1,877,0.59489,"parkinsons","DFA"
1,1,878,0.58243,"parkinsons","DFA"
1,1,879,0.61465,"parkinsons","DFA"
1,1,880,0.71161,"parkinsons","DFA"
1,1,881,0.58461,"parkinsons","DFA"
1,1,882,0.60145,"parkinsons","DFA"
1,1,883,0.60483,"parkinsons","DFA"
1,1,884,0.5741,"parkinsons","DFA"
1,1,885,0.58763,"parkinsons","DFA"
1,1,886,0.58103,"parkinsons","DFA"
1,1,887,0.56978,"parkinsons","DFA"
1,1,888,0.56814,"parkinsons","DFA"
1,1,889,0.56507,"parkinsons","DFA"
1,1,890,0.57695,"parkinsons","DFA"
1,1,891,0.60655,"parkinsons","DFA"
1,1,892,0.5882,"parkinsons","DFA"
1,1,893,0.58175,"parkinsons","DFA"
1,1,894,0.57239,"parkinsons","DFA"
1,1,895,0.57868,"parkinsons","DFA"
1,1,896,0.59484,"parkinsons","DFA"
1,1,897,0.62229,"parkinsons","DFA"
1,1,898,0.59685,"parkinsons","DFA"
1,1,899,0.61314,"parkinsons","DFA"
1,1,900,0.5883,"parkinsons","DFA"
1,1,901,0.60214,"parkinsons","DFA"
1,1,902,0.62016,"parkinsons","DFA"
1,1,903,0.64998,"parkinsons","DFA"
1,1,904,0.56444,"parkinsons","DFA"
1,1,905,0.58027,"parkinsons","DFA"
1,1,906,0.57977,"parkinsons","DFA"
1,1,907,0.57912,"parkinsons","DFA"
1,1,908,0.57819,"parkinsons","DFA"
1,1,909,0.5601,"parkinsons","DFA"
1,1,910,0.57213,"parkinsons","DFA"
1,1,911,0.57879,"parkinsons","DFA"
1,1,912,0.57535,"parkinsons","DFA"
1,1,913,0.58497,"parkinsons","DFA"
1,1,914,0.60589,"parkinsons","DFA"
1,1,915,0.58333,"parkinsons","DFA"
1,1,916,0.59328,"parkinsons","DFA"
1,1,917,0.58051,"parkinsons","DFA"
1,1,918,0.57466,"parkinsons","DFA"
1,1,919,0.58201,"parkinsons","DFA"
1,1,920,0.60619,"parkinsons","DFA"
1,1,921,0.59966,"parkinsons","DFA"
1,1,922,0.60302,"parkinsons","DFA"
1,1,923,0.6087,"parkinsons","DFA"
1,1,924,0.60266,"parkinsons","DFA"
1,1,925,0.58676,"parkinsons","DFA"
1,1,926,0.58654,"parkinsons","DFA"
1,1,927,0.6151,"parkinsons","DFA"
1,1,928,0.63748,"parkinsons","DFA"
1,1,929,0.5666,"parkinsons","DFA"
1,1,930,0.58072,"parkinsons","DFA"
1,1,931,0.57017,"parkinsons","DFA"
1,1,932,0.57641,"parkinsons","DFA"
1,1,933,0.56849,"parkinsons","DFA"
1,1,934,0.57173,"parkinsons","DFA"
1,1,935,0.57639,"parkinsons","DFA"
1,1,936,0.57067,"parkinsons","DFA"
1,1,937,0.56199,"parkinsons","DFA"
1,1,938,0.59137,"parkinsons","DFA"
1,1,939,0.59057,"parkinsons","DFA"
1,1,940,0.57777,"parkinsons","DFA"
1,1,941,0.57779,"parkinsons","DFA"
1,1,942,0.56792,"parkinsons","DFA"
1,1,943,0.5572,"parkinsons","DFA"
1,1,944,0.60304,"parkinsons","DFA"
1,1,945,0.60337,"parkinsons","DFA"
1,1,946,0.59647,"parkinsons","DFA"
1,1,947,0.62393,"parkinsons","DFA"
1,1,948,0.589,"parkinsons","DFA"
1,1,949,0.59733,"parkinsons","DFA"
1,1,950,0.65295,"parkinsons","DFA"
1,1,951,0.70365,"parkinsons","DFA"
1,1,952,0.72053,"parkinsons","DFA"
1,1,953,0.71451,"parkinsons","DFA"
1,1,954,0.71409,"parkinsons","DFA"
1,1,955,0.67361,"parkinsons","DFA"
1,1,956,0.67182,"parkinsons","DFA"
1,1,957,0.73305,"parkinsons","DFA"
1,1,958,0.70653,"parkinsons","DFA"
1,1,959,0.72225,"parkinsons","DFA"
1,1,960,0.65103,"parkinsons","DFA"
1,1,961,0.69126,"parkinsons","DFA"
1,1,962,0.7114,"parkinsons","DFA"
1,1,963,0.7037,"parkinsons","DFA"
1,1,964,0.72279,"parkinsons","DFA"
1,1,965,0.70743,"parkinsons","DFA"
1,1,966,0.69971,"parkinsons","DFA"
1,1,967,0.64976,"parkinsons","DFA"
1,1,968,0.67006,"parkinsons","DFA"
1,1,969,0.65299,"parkinsons","DFA"
1,1,970,0.69628,"parkinsons","DFA"
1,1,971,0.7151,"parkinsons","DFA"
1,1,972,0.69211,"parkinsons","DFA"
1,1,973,0.69182,"parkinsons","DFA"
1,1,974,0.7039,"parkinsons","DFA"
1,1,975,0.71124,"parkinsons","DFA"
1,1,976,0.67895,"parkinsons","DFA"
1,1,977,0.66221,"parkinsons","DFA"
1,1,978,0.61569,"parkinsons","DFA"
1,1,979,0.67613,"parkinsons","DFA"
1,1,980,0.68664,"parkinsons","DFA"
1,1,981,0.63831,"parkinsons","DFA"
1,1,982,0.6622,"parkinsons","DFA"
1,1,983,0.64484,"parkinsons","DFA"
1,1,984,0.64541,"parkinsons","DFA"
1,1,985,0.63404,"parkinsons","DFA"
1,1,986,0.6502,"parkinsons","DFA"
1,1,987,0.61301,"parkinsons","DFA"
1,1,988,0.63983,"parkinsons","DFA"
1,1,989,0.62628,"parkinsons","DFA"
1,1,990,0.64659,"parkinsons","DFA"
1,1,991,0.62437,"parkinsons","DFA"
1,1,992,0.65058,"parkinsons","DFA"
1,1,993,0.6927,"parkinsons","DFA"
1,1,994,0.67686,"parkinsons","DFA"
1,1,995,0.67498,"parkinsons","DFA"
1,1,996,0.58845,"parkinsons","DFA"
1,1,997,0.63533,"parkinsons","DFA"
1,1,998,0.62647,"parkinsons","DFA"
1,1,999,0.68192,"parkinsons","DFA"
1,1,1000,0.66648,"parkinsons","DFA"
1,1,1001,0.67068,"parkinsons","DFA"
1,1,1002,0.63279,"parkinsons","DFA"
1,1,1003,0.62664,"parkinsons","DFA"
1,1,1004,0.61417,"parkinsons","DFA"
1,1,1005,0.60923,"parkinsons","DFA"
1,1,1006,0.62168,"parkinsons","DFA"
1,1,1007,0.62054,"parkinsons","DFA"
1,1,1008,0.60519,"parkinsons","DFA"
1,1,1009,0.60467,"parkinsons","DFA"
1,1,1010,0.59834,"parkinsons","DFA"
1,1,1011,0.60532,"parkinsons","DFA"
1,1,1012,0.60306,"parkinsons","DFA"
1,1,1013,0.61158,"parkinsons","DFA"
1,1,1014,0.62476,"parkinsons","DFA"
1,1,1015,0.66863,"parkinsons","DFA"
1,1,1016,0.70211,"parkinsons","DFA"
1,1,1017,0.62816,"parkinsons","DFA"
1,1,1018,0.65925,"parkinsons","DFA"
1,1,1019,0.6313,"parkinsons","DFA"
1,1,1020,0.66729,"parkinsons","DFA"
1,1,1021,0.6604,"parkinsons","DFA"
1,1,1022,0.6696,"parkinsons","DFA"
1,1,1023,0.66977,"parkinsons","DFA"
1,1,1024,0.67723,"parkinsons","DFA"
1,1,1025,0.68833,"parkinsons","DFA"
1,1,1026,0.6591,"parkinsons","DFA"
1,1,1027,0.67397,"parkinsons","DFA"
1,1,1028,0.66166,"parkinsons","DFA"
1,1,1029,0.67575,"parkinsons","DFA"
1,1,1030,0.60133,"parkinsons","DFA"
1,1,1031,0.64171,"parkinsons","DFA"
1,1,1032,0.68544,"parkinsons","DFA"
1,1,1033,0.66928,"parkinsons","DFA"
1,1,1034,0.6642,"parkinsons","DFA"
1,1,1035,0.67733,"parkinsons","DFA"
1,1,1036,0.66378,"parkinsons","DFA"
1,1,1037,0.68096,"parkinsons","DFA"
1,1,1038,0.59937,"parkinsons","DFA"
1,1,1039,0.60412,"parkinsons","DFA"
1,1,1040,0.59756,"parkinsons","DFA"
1,1,1041,0.56109,"parkinsons","DFA"
1,1,1042,0.57039,"parkinsons","DFA"
1,1,1043,0.60713,"parkinsons","DFA"
1,1,1044,0.58774,"parkinsons","DFA"
1,1,1045,0.56051,"parkinsons","DFA"
1,1,1046,0.60146,"parkinsons","DFA"
1,1,1047,0.57035,"parkinsons","DFA"
1,1,1048,0.5783,"parkinsons","DFA"
1,1,1049,0.57197,"parkinsons","DFA"
1,1,1050,0.57829,"parkinsons","DFA"
1,1,1051,0.57681,"parkinsons","DFA"
1,1,1052,0.57791,"parkinsons","DFA"
1,1,1053,0.57639,"parkinsons","DFA"
1,1,1054,0.5821,"parkinsons","DFA"
1,1,1055,0.59302,"parkinsons","DFA"
1,1,1056,0.58132,"parkinsons","DFA"
1,1,1057,0.55898,"parkinsons","DFA"
1,1,1058,0.58845,"parkinsons","DFA"
1,1,1059,0.60236,"parkinsons","DFA"
1,1,1060,0.5982,"parkinsons","DFA"
1,1,1061,0.59385,"parkinsons","DFA"
1,1,1062,0.60666,"parkinsons","DFA"
1,1,1063,0.56769,"parkinsons","DFA"
1,1,1064,0.57812,"parkinsons","DFA"
1,1,1065,0.57955,"parkinsons","DFA"
1,1,1066,0.57356,"parkinsons","DFA"
1,1,1067,0.5833,"parkinsons","DFA"
1,1,1068,0.56592,"parkinsons","DFA"
1,1,1069,0.58384,"parkinsons","DFA"
1,1,1070,0.57611,"parkinsons","DFA"
1,1,1071,0.57596,"parkinsons","DFA"
1,1,1072,0.5564,"parkinsons","DFA"
1,1,1073,0.57091,"parkinsons","DFA"
1,1,1074,0.57204,"parkinsons","DFA"
1,1,1075,0.57256,"parkinsons","DFA"
1,1,1076,0.5761,"parkinsons","DFA"
1,1,1077,0.56636,"parkinsons","DFA"
1,1,1078,0.57557,"parkinsons","DFA"
1,1,1079,0.55323,"parkinsons","DFA"
1,1,1080,0.57752,"parkinsons","DFA"
1,1,1081,0.56255,"parkinsons","DFA"
1,1,1082,0.56519,"parkinsons","DFA"
1,1,1083,0.59141,"parkinsons","DFA"
1,1,1084,0.75761,"parkinsons","DFA"
1,1,1085,0.72243,"parkinsons","DFA"
1,1,1086,0.76568,"parkinsons","DFA"
1,1,1087,0.76549,"parkinsons","DFA"
1,1,1088,0.76969,"parkinsons","DFA"
1,1,1089,0.74645,"parkinsons","DFA"
1,1,1090,0.73959,"parkinsons","DFA"
1,1,1091,0.77355,"parkinsons","DFA"
1,1,1092,0.75953,"parkinsons","DFA"
1,1,1093,0.79008,"parkinsons","DFA"
1,1,1094,0.77202,"parkinsons","DFA"
1,1,1095,0.77455,"parkinsons","DFA"
1,1,1096,0.75856,"parkinsons","DFA"
1,1,1097,0.71825,"parkinsons","DFA"
1,1,1098,0.78295,"parkinsons","DFA"
1,1,1099,0.77525,"parkinsons","DFA"
1,1,1100,0.76808,"parkinsons","DFA"
1,1,1101,0.74412,"parkinsons","DFA"
1,1,1102,0.74155,"parkinsons","DFA"
1,1,1103,0.77078,"parkinsons","DFA"
1,1,1104,0.75835,"parkinsons","DFA"
1,1,1105,0.76904,"parkinsons","DFA"
1,1,1106,0.78787,"parkinsons","DFA"
1,1,1107,0.80284,"parkinsons","DFA"
1,1,1108,0.77586,"parkinsons","DFA"
1,1,1109,0.73733,"parkinsons","DFA"
1,1,1110,0.79038,"parkinsons","DFA"
1,1,1111,0.8009,"parkinsons","DFA"
1,1,1112,0.77987,"parkinsons","DFA"
1,1,1113,0.79353,"parkinsons","DFA"
1,1,1114,0.77427,"parkinsons","DFA"
1,1,1115,0.77853,"parkinsons","DFA"
1,1,1116,0.77115,"parkinsons","DFA"
1,1,1117,0.80126,"parkinsons","DFA"
1,1,1118,0.79372,"parkinsons","DFA"
1,1,1119,0.77715,"parkinsons","DFA"
1,1,1120,0.76107,"parkinsons","DFA"
1,1,1121,0.76828,"parkinsons","DFA"
1,1,1122,0.79525,"parkinsons","DFA"
1,1,1123,0.77519,"parkinsons","DFA"
1,1,1124,0.78065,"parkinsons","DFA"
1,1,1125,0.74904,"parkinsons","DFA"
1,1,1126,0.79586,"parkinsons","DFA"
1,1,1127,0.77331,"parkinsons","DFA"
1,1,1128,0.778,"parkinsons","DFA"
1,1,1129,0.79322,"parkinsons","DFA"
1,1,1130,0.83627,"parkinsons","DFA"
1,1,1131,0.79982,"parkinsons","DFA"
1,1,1132,0.7877,"parkinsons","DFA"
1,1,1133,0.79901,"parkinsons","DFA"
1,1,1134,0.7937,"parkinsons","DFA"
1,1,1135,0.79681,"parkinsons","DFA"
1,1,1136,0.80029,"parkinsons","DFA"
1,1,1137,0.79805,"parkinsons","DFA"
1,1,1138,0.80735,"parkinsons","DFA"
1,1,1139,0.799,"parkinsons","DFA"
1,1,1140,0.80106,"parkinsons","DFA"
1,1,1141,0.79402,"parkinsons","DFA"
1,1,1142,0.77818,"parkinsons","DFA"
1,1,1143,0.76502,"parkinsons","DFA"
1,1,1144,0.80444,"parkinsons","DFA"
1,1,1145,0.78183,"parkinsons","DFA"
1,1,1146,0.7411,"parkinsons","DFA"
1,1,1147,0.76156,"parkinsons","DFA"
1,1,1148,0.7919,"parkinsons","DFA"
1,1,1149,0.78336,"parkinsons","DFA"
1,1,1150,0.8138,"parkinsons","DFA"
1,1,1151,0.79946,"parkinsons","DFA"
1,1,1152,0.72529,"parkinsons","DFA"
1,1,1153,0.73409,"parkinsons","DFA"
1,1,1154,0.74276,"parkinsons","DFA"
1,1,1155,0.76052,"parkinsons","DFA"
1,1,1156,0.76717,"parkinsons","DFA"
1,1,1157,0.77394,"parkinsons","DFA"
1,1,1158,0.71772,"parkinsons","DFA"
1,1,1159,0.76476,"parkinsons","DFA"
1,1,1160,0.75897,"parkinsons","DFA"
1,1,1161,0.75968,"parkinsons","DFA"
1,1,1162,0.76804,"parkinsons","DFA"
1,1,1163,0.78022,"parkinsons","DFA"
1,1,1164,0.75217,"parkinsons","DFA"
1,1,1165,0.72577,"parkinsons","DFA"
1,1,1166,0.74414,"parkinsons","DFA"
1,1,1167,0.73743,"parkinsons","DFA"
1,1,1168,0.72567,"parkinsons","DFA"
1,1,1169,0.76481,"parkinsons","DFA"
1,1,1170,0.75568,"parkinsons","DFA"
1,1,1171,0.75358,"parkinsons","DFA"
1,1,1172,0.75598,"parkinsons","DFA"
1,1,1173,0.77215,"parkinsons","DFA"
1,1,1174,0.77117,"parkinsons","DFA"
1,1,1175,0.76707,"parkinsons","DFA"
1,1,1176,0.78186,"parkinsons","DFA"
1,1,1177,0.68895,"parkinsons","DFA"
1,1,1178,0.69124,"parkinsons","DFA"
1,1,1179,0.71969,"parkinsons","DFA"
1,1,1180,0.69975,"parkinsons","DFA"
1,1,1181,0.70523,"parkinsons","DFA"
1,1,1182,0.73617,"parkinsons","DFA"
1,1,1183,0.73215,"parkinsons","DFA"
1,1,1184,0.73144,"parkinsons","DFA"
1,1,1185,0.73634,"parkinsons","DFA"
1,1,1186,0.6959,"parkinsons","DFA"
1,1,1187,0.71079,"parkinsons","DFA"
1,1,1188,0.6749,"parkinsons","DFA"
1,1,1189,0.72103,"parkinsons","DFA"
1,1,1190,0.69483,"parkinsons","DFA"
1,1,1191,0.70188,"parkinsons","DFA"
1,1,1192,0.7,"parkinsons","DFA"
1,1,1193,0.71803,"parkinsons","DFA"
1,1,1194,0.70561,"parkinsons","DFA"
1,1,1195,0.70002,"parkinsons","DFA"
1,1,1196,0.72565,"parkinsons","DFA"
1,1,1197,0.71059,"parkinsons","DFA"
1,1,1198,0.69649,"parkinsons","DFA"
1,1,1199,0.69271,"parkinsons","DFA"
1,1,1200,0.72608,"parkinsons","DFA"
1,1,1201,0.70146,"parkinsons","DFA"
1,1,1202,0.71188,"parkinsons","DFA"
1,1,1203,0.71818,"parkinsons","DFA"
1,1,1204,0.74747,"parkinsons","DFA"
